system:index,DRAWSEQ,STATE_ABBR,STATE_FIPS,STATE_NAME,SUB_REGION,area,max,mean,median,min,stdDev,year,.geo
0000b70c08860245e779,50,MI,26,Michigan,East North Central,7.25558E7,17,6.6241296617342575,6.065515929412443,0,2.6223791521408444,2013,
00001de09675e4433d23,8,WI,55,Wisconsin,East North Central,7.09415E7,17,6.3541252870711,6.044505389807355,0,2.596568396377266,2013,
0000c013263eddb99a68,11,MN,27,Minnesota,West North Central,1.13537E8,20,6.91457125731607,7.000000000000005,0,3.4686954399282963,2013,
0000adc8ef848c7e0012,5,ND,38,North Dakota,West North Central,9.90868E7,20,8.54135540963835,9.054811372330304,0,3.2341868472161903,2013,
000019d62ac5c6f8eaa0,6,SD,46,South Dakota,West North Central,9.694E7,20,9.217697648017575,9.031361050443113,0,3.167312287383339,2013,
00003be65b10ac1113ad,34,KS,20,Kansas,West North Central,8.60122E7,22,8.926839760705157,8.033106186744623,0,3.6242809677595513,2013,
0000d4ebf2622802cfbc,16,NE,31,Nebraska,West North Central,8.83966E7,22,9.413076858016396,9.032407080307227,0,3.359752263595931,2013,
0000c5b52afcd493211f,14,IA,19,Iowa,West North Central,6.54198E7,18,6.470022344789246,6.035030460945389,0,2.66169974928815,2013,
00002e9462723431f9f4,36,MO,29,Missouri,West North Central,7.28638E7,17,5.986310935046778,6.063388280531943,0,2.451778557067307,2013,
0000ac7b5ba10088ae2b,27,IL,17,Illinois,East North Central,6.16458E7,18,6.851947008684987,7.000000000000002,0,2.6969830611217858,2013,
0000ba5c7718496f6eb8,22,IN,18,Indiana,East North Central,3.96681E7,18,6.188760744228794,6.172936148066824,0,2.5416943958118066,2013,
00007005eb9cf6f19eba,26,OH,39,Ohio,East North Central,4.5374E7,16,5.941153628408575,6.0402343760592325,0,2.1411147432093367,2013,
00009c6d3d6308c6bc8b,33,KY,21,Kentucky,East South Central,4.11078E7,18,5.349626311745908,5.038805537653749,0,2.3722653792100097,2013,
