system:index,0,1,10,11,111,112,12,121,122,123,124,13,131,14,141,142,143,152,176,190,195,2,204,205,206,207,208,209,21,210,211,212,213,214,216,217,218,219,22,220,221,222,223,224,225,226,227,229,23,230,231,232,233,234,235,236,237,238,239,24,240,241,242,243,244,245,246,247,248,249,25,250,251,252,253,254,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,63,64,65,66,67,68,69,70,71,72,74,75,76,77,81,82,83,87,88,92,COUNTYFP,STATEFP,Year,area_m2,masterid,.geo
1_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,0,
2_00004f1ed6c44cf885a4,,2.1580341001605105E7,,,6.945781065046412E7,,2533.3968505859375,6.3697019372291E7,3.159298178922478E7,4636076.544160252,701828.8581542969,,2.7989400765862677E7,,3.781945373170395E8,1.2507566742259641E8,2.0521562039978504E7,4.80501221686363E7,3.3468350966403857E7,7.328347889715921E8,2.218198629658227E7,,,223161.07391357422,,,,,1505185.5040745155,,,,,,,,,,,,,,,,,20283.153259277344,,20254.773193359375,,,,,,,,,,,,2.8890616038960293E7,18346.505859375,,,,,,,,,,,,,,,,,36182.19890519684,1.6081885883442238E7,4432.1961669921875,,,,,,,,5.683080854460521E7,2.3411366599808756E7,,,1037626.4841918945,63949.59362792969,2842453.594120998,3581105.4186401367,,,,,,,3.0337259867406033E7,17729.106811523438,,,,,,,31014.989318847656,1974678.0270385742,,13919.985961914062,,2.7129575329405062E7,,,,2530.1756591796875,,,1898.4486694335938,,,,,,,,,,,,,30383.365478515625,141,26,2016,6.647719727728943E9,26141,
2_000050cb8508f983d59e,,3.1213356917049393E7,,,5.8031006160583496E7,,,6.0037923325334616E7,3.420699233846483E7,1.1150784716809083E7,4024592.2888535443,,8220195.544921157,,2.717614328911363E8,7.088146124244098E7,8228457.383890548,1.0019441638143383E7,2.196293689466098E7,7.03673295492585E8,2.015066416487032E7,,,92420.59259033203,,,,,1466690.5038260664,,,,,,,,,,,,,,,,,216331.724609375,,3178.7024536132812,,,,,,,,,,,,2.7487146070255056E7,3176.33056640625,,,,,,,,,,,,,,,,,415676.10858992033,7443991.878147739,116401.24011230469,,,,,,,,8.755206440798914E7,2.373644650522054E7,,,223779.5980834961,57164.20007324219,6350018.707879758,537782.774597168,,,,,,,3.8717211709625125E7,109999.2466430664,,,,1268.824462890625,,,1274.0926513671875,4069540.458984375,14605.843078613281,914082.6584472656,,2.305779544858303E7,,,,,,,,,,,,,,,,,,,,33012.58331298828,007,26,2016,4.380053819830278E9,26007,
2_000030c12f1c3c57cdd0,,1.7212202798062194E7,,,5.6042614747326665E7,,,8.035739621266788E7,2.020047005778236E7,1905177.486249138,260946.31710348692,,2708954.611573941,,7.695671486699206E8,2.2138420976575992E8,3.2675087283431947E7,4.5208383316766724E7,2.973812069266645E7,3.829450323157825E8,1.0958592769288305E7,,,289157.48474121094,,,,,183704.1003932579,,,,,,,,,,,,,,,,,,,,3197.856689453125,,,,,,,,,,,7894394.479755955,640.7194213867188,,,,,,,,,,,,,,,,,142733.8516845703,3471572.6590044806,,,,,,,,,6.0994753493266255E7,2.0076445042636767E7,,,39655.015625,49878.58624267578,6630054.34362793,137517.7774658203,1283.4014892578125,,,,,,9171430.753900984,165897.78594970703,,,,,,,,1966936.051208496,4474.59521484375,,,1.6267309772191186E7,,,,,,,,,,,,,,,,,,,,,001,26,2016,4.627665053219824E9,26001,
2_0000964a4ee3403c84b7,,477041.62048339844,,,4.881878406539092E7,,,1.197105537410331E8,4.3551979854185335E7,1.1678603575281002E7,3787820.206669826,,9191364.792602539,,9.145150441130207E8,5.293408335314237E8,5.823631485604798E7,7.876715592516443E7,8.533981135872588E7,1.6631557710223832E9,1.4885292970125327E8,,,1241.131103515625,,,,,1408680.2141113281,,,,,,,,,,,,,,,,623.089599609375,,,,,,,,,,,,,,,196934.43194580078,11206.500793457031,,,,,,,8698.887023925781,,,,,,,,,,9956.576354980469,1.1778814433768477E7,,,,,212834.90362548828,,,,89051.07264188878,2.939713017629395E8,,,600398.2650146484,,4974.4600830078125,7458.773132324219,,,,,,,4661.912766639859,22407.044494628906,,,423416.412109375,,,,,2129567.2666015625,1253506.7868041992,,,4.3687086386676624E7,,,,13712.056030273438,,,,244352.3614501953,,,,,,,,,,,,3256348.6890534046,033,26,2016,6.971253126068241E9,26033,
2_0000728cd241518d12f9,,4220015.83996582,,,1.911974619203192E7,,,8.376256388580929E7,2.2852278757101625E7,1389714.706062586,275961.66170510685,,321068.57971191406,,4.820201754437617E8,4.868847010353031E8,5.759083970160321E7,1.3159142480083942E8,2.9809483957930498E7,1.1646009363985413E8,8807552.92357465,,,5115.567321777344,638.4370727539062,,,,90831.76550292969,,,,,,,,,,,,,641.422607421875,,,,,,,17906.126342773438,,,,,,,,,,,2397141.701255888,639.595458984375,,,,,,,,,,,,,,,,,24320.740112304688,2121735.324231675,,,,,,,,,1.629081501111869E7,6328360.038617063,,,17895.10772705078,5754.648864746094,92753.0922241211,50521.26281738281,,,,,,,2139395.485867848,13425.285522460938,,,1276.5679931640625,,,,,111336.06866455078,,639.2811279296875,,5529536.6115112305,,,,,,25577.245849609375,,3208.0382080078125,,,,,,,,,,,,638.5783081054688,135,26,2016,1.4772023701546478E9,26135,
2_0000db5f9bacf6d7cf79,,6942203.8520981725,,,4.0057231732265815E7,,1912.398193359375,7.879952777588704E7,2.4243177359954957E7,1590524.0371187096,433519.48170285695,,460421.9829711914,,6.323856433983324E8,1.3769364367017177E8,3.933512721968587E7,7.93554136969638E7,2.22464029450832E7,3.163228327022963E8,1.1461534022338867E7,,,1271.92822265625,,,,,203471.41735839844,,,,,,,,,,,,,43304.816955566406,,,,,,,,,,,,,,,,,,5881180.062630927,258316.17529296875,,,,,,,,,,,,,,,,,45202.88903808594,4774620.080248306,,,,,,,,,2.3045822444579594E7,3666620.550104358,,,66100.67102050781,31144.626403808594,786334.8069529815,32367.37677001953,,,,,,,1.147270364727137E7,21012.925903320312,,,3824.120361328125,,,,,317251.92517089844,1908.404296875,,,1.5274962431924738E7,,,,2540.8734741210938,,4459.465759277344,,,,,,,,,,,,,,,119,26,2016,1.4540187858732169E9,26119,
2_0000f065dc2bd55e123a,,5577717.711658433,,,2.0792891613172036E8,,,9.002010463843662E7,3.742537308282423E7,6721607.64885182,1374613.1768439799,,4881513.732555434,,7.549710603515341E8,1.4780035389449656E8,2.9696873425437782E7,6.0274252273526534E7,7.063039190305941E7,5.313501528076179E8,2.500143460019651E7,,,76408.12719726562,2525.7179565429688,,,,1012780.46856115,,,,,,,,,,,,,,,,1893.9126586914062,,,,1897.2628784179688,,,,,,,,,,,2440349.710350605,,,,,,,,,,,,,,,,,,220327.2642211914,5517641.804507267,,,,,1890.625244140625,,,,1.528663768270096E7,4.978785180636991E7,,21492.535278320312,97867.90087890625,8854.550659179688,128012.9597120098,15184.474060058594,1260.309814453125,,,,,,986805.0028076172,6950.7080078125,,,,,,,,4306829.478110399,10088.671936035156,136876.59783935547,325049.1235961914,6985440.531661449,,,,177964.06427001953,,4434.0257568359375,6326.919189453125,184594.31079101562,,,,,,,,,,,,31504.88800048828,031,26,2016,2.2877757001802115E9,26031,
2_00006fbb309e01ff8781,,3704514.352611347,,,2.8544902756256945E7,,636.550537109375,8.464614033863762E7,2.385105000317287E7,6305402.894604971,2779090.6187038044,,2336566.3972713696,,6.698123185710047E8,1.5326729275489765E8,1.754312341435571E7,7.991979816962962E7,7.668827214593673E7,1.3933670787134007E8,5759840.652207559,,,19080.81103515625,17181.87713623047,,,,580731.9743099437,,,,,,,,,,,3180.5582885742188,,2544.9412841796875,,,,1274.4430541992188,,,636.6302490234375,,,,,,,,,,,9565291.60967874,,,,,,,,,,,,,,,,,,1356664.1580200195,4408323.854987649,,,,,,,96620.20135498047,,2.0240555269464947E7,1.9645258905785892E7,,7616.116149902344,9530.037719726562,155296.00537109375,6268084.539331773,677277.1732306986,1272.6431884765625,,,,,,2971499.9771728516,22905.289794921875,,,7613.427795410156,,,,8908.760681152344,256978.9810412837,5087.5770263671875,55888.308349609375,5720.327575683594,1575492.4629925897,,,,277902.738300877,,43247.69006347656,,43253.81817626953,,,,,,,,,,,,,137,26,2016,1.3597881180380697E9,26137,
